Name,URL,Price,Ratings,Reviews,Description,ASIN,Manufacturer
        Fur Jaden 15.6 Inch Laptop Backpack Bag with USB Charging Port       ,https://www.amazon.in/Fur-Jaden-resistant-Backpack-BM100_Black/dp/B07P7H7KXM/ref=sxin_15?content-id=amzn1.sym.c6b19462-ba91-4dc2-add9-c9c315b3c2f8%3Aamzn1.sym.c6b19462-ba91-4dc2-add9-c9c315b3c2f8&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B07P7H7KXM&pd_rd_r=14d14c70-a47b-4a00-b3ba-14ea69b08a63&pd_rd_w=NRFtv&pd_rd_wg=mNYgY&pf_rd_p=c6b19462-ba91-4dc2-add9-c9c315b3c2f8&pf_rd_r=RESAG5461KA9SZ8ZMNZ6&qid=1658611235&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=1-5-b8003e8c-7dbe-4d7b-b373-a406a41b9947,799,4.1,427,"   Style - Black colour backpack for men made of PU leather for stylish office use as well as for trendy college students. Huge compartment size that can fit upto a 15 inch laptop with ease. Multiple pockets for other accessories and water bottle    USB Charging - Now charge your phone on the go while travelling without the hassle of holding the bulky power bank in your pocket or in your hand. Simple Connect your Powerbank to the wire inside the Bag and leave it in the bag. When you want to charge your phone, just connect your phone charger to the bag and your phone will start charging.    Capacity: 30 liters; Weight: 650 grams; Dimensions: 30 cms x 20 cms x 44 cms (LxWxH)    Material - We use highest quality of artificial leather which is durable, long lasting and tested to ensure they don't peel off in just few months. The leather is also water resistant. Inner fabric lining ensured to have a soft touch feel. We use quality zips and accessories that have a long life    Warranty- 100% genuine Fur Jaden Bags, 10 days no question asked replacement guarantee from the date of delivery. 6 Month manufacturer warranty against defects. We do not provide free Power Bank with this Bag.    
",B07P7H7KXM,Fur Jaden
"        TRUE HUMAN Emperor Anti-Theft backpack With USB charging Port and anti -theft back pocket Laptop bag , office bag , college bag ( LEGEND )       ",https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1658611235&sprefix=ba%2Caps%2C283&sr=8-6,699,3.9,482,"   ➧ Superior & Durability: Made of durable and Eco-friendly water resistant oxford textile fabric,which keeps your files and stuffs dry inside. This backpack can hold up to 15.6"" laptop from most brands, but it may not be suitable for all brand 15.6"". Since there maybe exist slight size difference among different laptop brands.    Style Name: Traditional Backpacks; Pocket Description: Utility Pocket    ➧ PREMIUM MATERIAL: Made from high quality, waterproof Polyester material in grey color. Premium quality smooth zippers, pullers, buckles.    Highly Water Resistant Material: This Backpack is water-resistant. The material is the reversed side of 1680D special polyester, which is waterproof, tear-resistant, anti-scratch and built for lasting durability.    
",B09QJ7ZF2Y,NA
        Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty       ,https://www.amazon.in/Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ5XY31/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1658611235&sprefix=ba%2Caps%2C283&sr=8-7,899,3.9,"7,242","   ?WATER RESISTANT WITH 1 YEAR WARRANTY - Stylish and durable unisex travel laptop backpack that is your perfect travel partner. Size: 20 inch X 13.5 inch X 9.5 inch. Capacity : 48 liters. Backpack is made of high grade water resistant polyester material that gives it strength and durable for long-term use. 12 months warranty for any manufacturing defects    ?MADE IN INDIA - This “MAKE IN INDIA” Product features 3 large zippered compartments, 1 zip pocket at front, 2 side bottle pockets. This is a perfect laptop, office, school, college bag for men, women, boys and girls    ?PADDED LAPTOP SLEEVE AND INTERNAL ORGANISER : Padded Laptop sleeve with holder to secure upto 15.6"" Laptops. Compatible with laptops like HP / Lenovo / Acer / ASUS / Dell. Internal organiser to neatly organise and store your keys, cables, stationary and other valuables from theft    ?1 YEAR WARRANTY - We offer 1 Year warranty for any manufacturing defects; ?BEST BACK SUPPORT - We have designed the bag keeping your comfort in mind. Shoulder has 12MM high density padding, with 3D ventilated air foam padding to prevent sweating when you use the bag; Pattern Name: Solid; Age Range Description: Adult; Color Name: Mblue; Special Features: Laptop Compartment    Pattern Name: Solid; Age Range Description: Adult    
",B08YZ5XY31,"Akshaya Rubbers, Hebbal Industrial Area, Mysore"
NA,https://www.amazon.in/Martucci-Casual-Travelling-Laptop-Backpack/dp/B088B4P6ZW/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1658611235&sprefix=ba%2Caps%2C283&sr=8-8,549,4.1,"4,221",NA,NA,Manufacturer
NA,https://www.amazon.in/Northzone-Polyester-School-Backpack-Compartment/dp/B08678P2T7/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1658611235&sprefix=ba%2Caps%2C283&sr=8-9,599,4.1,"3,128",NA,NA,Manufacturer
        Wesley Milestone 2.0 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Blue and Black)       ,https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1658611235&smid=A14CZOWI0VEHLG&sprefix=ba%2Caps%2C283&sr=8-10,548,4.3,"6,593","   30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.    Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.    Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.    Made In India: Wesley Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks    1 Year Warranty: The Wesley Business casual backpack comes with 1 year of warranty    Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.    
› See more product details ",NA,NA
"        Mokobara Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)       ",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A01666031UDKFT7UL670E&url=%2FMokobara-Backpack-Laptop-Pretzel-Limited%2Fdp%2FB09WVH41X9%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1658611235%26smid%3DA2ZJIE4OXD710M%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26psc%3D1%26smid%3DA2ZJIE4OXD710M&qualifier=1658611235&id=7623158608377373&widgetName=sp_mtf,"4,490",4.1,74,"   Head into the office, then into the gym, and finally into the weekend without missing a beat. Crafted with Vegan leather facia and water resistant nylon fabric body.    Padded laptop compartment that fits upto 15.6” laptops. Interior organisation system with pen pockets, zipper and slip pockets. Padded shoulder straps for shoulder comfort. Expandable pocket to fit a water bottle or umbrella.    Luggage sleeve secures to any Mokobara suitcase for a smooth ride. Body blended magnetic pocket for passport, boarding pass and cellphone.    Every Mokobara comes with a complimentary storage bag.    We love our products. If anything breaks we fix or replace it for you. Your MOKOBARA comes with a 12 months warranty. Just write to us at hello@mokobara.com.To enjoy paperless warranty registration visit: mokobara.com/warranty    
",B09WVH41X9,Designed By Mokobara Lifestyle Private Limited
NA,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A07209951Z6DM5QH4FIOP&url=%2FNorthzone-Polyester-School-Backpack-Compartment%2Fdp%2FB08678P2T7%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1658611235%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26psc%3D1&qualifier=1658611235&id=7623158608377373&widgetName=sp_mtf,599,4.1,"3,128",NA,NA,Manufacturer
"        POLESTAR Vintage 32 L College/ School/ Office/ Casual/ Travel Backpack with 15.6"" laptop compartment, suitable for both men & women,1 year warranty       ",https://www.amazon.in/POLESTAR-Vintage-Laptop-Backpack-bagpack/dp/B081GSQ9D9/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1658611235&smid=A3HBYWQBT33AGW&sprefix=ba%2Caps%2C283&sr=8-13,567,4.0,"6,174","   ✅DIMENSIONS: 32 Cm x 20 Cm x 44 Cm, CAPACITY: 32 Litres    ✅NUMBER OF COMPARTMENTS: 2 full size compartments, 1 front zippers & 2 side pockets, LAPTOP COMPARTMENT: Padded laptop compartment with elasticated strap lock, LAPTOP SIZE: 13 to 15 inches    ✅MATERIAL: Polyester & Faux Leather, COLOR: Black    ✅SPECIAL FEATURES: Ergonomic design, lightweight, padded breathable mesh back with adjustable S-Curved shoulder straps which protects the backbone and help to relieve stress on shoulders, smooth & durable zippers, padded haul loop, 2 bottle/ umbrella easy access pockets, 1 front stationary pockets    ✅CONSUMER: Suitable for men, women, students, boys & girls, can be used as school, college, office or day travelling backpacks, WARRANTYy: 12 Months, Make in India product    
",B081GSQ9D9,POLESTAR
"        Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)       ",https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1658611235&smid=A14CZOWI0VEHLG&sprefix=ba%2Caps%2C283&sr=8-14,249,4.1,"3,207","   Made of multi-coated 600D polyester Material ; Water Repellent    Dimension: 26cm x 38cm x 14cm (LxWxH); Weight : 200 grams; Capacity: 12liters    Small Size backpack; Laptop Compatibility: No    This backpack comes with 2 zipper pockets that can house a notebook, gym gear, travel essentials and more    With contra zippers and adjustable straps this light weight backpack is the ideal companion while at the airport or hitting the gym or exploring new city or using it as a carrier for books    6 months limited warranty    
› See more product details ",NA,NA
NA,https://www.amazon.in/Backpack-Fashion-Computer-Business-Black-BlueZip/dp/B08R7J19R8/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1658611235&sprefix=ba%2Caps%2C283&sr=8-15,468,4.0,"1,454",NA,NA,Manufacturer
NA,https://www.amazon.in/POLESTAR-Casual-bagpack-School-Backpack/dp/B07PQQ8M7B/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1658611235&smid=A3HBYWQBT33AGW&sprefix=ba%2Caps%2C283&sr=8-16,585,4.0,"15,695",NA,NA,Manufacturer
        American Tourister Casual Backpack       ,https://www.amazon.in/American-Tourister-AMT-SCH-BAG01/dp/B07CJCFNZG/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1658611235&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-17,999,4.1,"10,829","   Laptop Compatibility: No, Strap Type: Adjustable    Outer Material: Polyester, Color: Blue    Water Resistance: Water resistant, Capacity: 29 liters; Dimensions: 33 x 51 x 22 cms (LxHxW)    Number of Wheels: 0, Number of compartments: 3    Mesh Padding on back & shoulder strap to provide comfort & better back support    
",B07CJCFNZG,Samsonite
NA,https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1658611235&smid=A14CZOWI0VEHLG&sprefix=ba%2Caps%2C283&sr=8-18,749,4.2,"43,166","  Compatible With 15.6"" Laptop : The Lenovo B210 Backpack fits up to 15.6 inch laptop. Dimensions: 34cm x 15cm x 45.5cm; Weight: 453g. High Quality, Durable and Water Repellent Fabric : This backpack features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items Convenient Travel : Adjustable shoulder strap and padded laptop compartment together with a quilted back panel make it comfortable for all-day use. Fits Up To (L x D x H) 255 x 22 x 362 mm  ",None,NA
        TRUE HUMAN Anti-Theft and USB Charging Port Backpack with Combination Lock Laptop Bag (Grey)       ,https://www.amazon.in/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1658611235&sprefix=ba%2Caps%2C283&sr=8-19,695,3.8,868,"   Superior & Durability: Made of durable and Eco-friendly water resistant oxford textile fabric,which keeps your files and stuffs dry inside. This backpack can hold up to 15.6"" laptop from most brands, but it may not be suitable for all brand 15.6"". Since there maybe exist slight size difference among different laptop brands.    Night Vision Reflective Design: night vision reflective material in the front of the bag,it would be noticed easily while you are running or bicycling at night,keeping you safe.    Inbuilt locking system    
",B09H7PK5ML,1
        DIVING DEEP Women Backpack Latest School Bag for Girls (Black)       ,https://www.amazon.in/DIVING-DEEP-Backpack-Polyester-Bag/dp/B08F7YYZTJ/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1658611235&smid=A7G7LRDIK7CR7&sprefix=ba%2Caps%2C283&sr=8-20,391,3.3,"1,060","   ?? A perfect pick for daily use, this Polyester Trending Backpack can securely be used to carry mobile phone, cards, cosmetics, umbrella and other daily essential things in a safe, secure and arranged manner. No matter wherever you are heading to, it can be your companion for every hour of need.    ?? Stylish & Fashionable: This bag is designed for modern fashion-conscious individuals who desire style along with functionality. It is a perfect mid-sized bag to carry all the daily essentials while using it as a fashion day-pack, mini travel bag, college backpack etc.    ?? Product Material: It is made using the finest grade Polyester inner fabric to ensure durability at its best. Besides, it has sturdy, non-slip, and comfortable top loop handle as well as adjustable straps at its back to ensure you look cool everywhere - be it shopping, traveling, work or date.    ?? Bag Compartments: This stylish shoulder carry backpack contain 1 large main zippered compartments, 1 front Pocket and 1 inner pocket and mobile pocket to carry anything and everything you want in a secure and arranged manner that fits into this premium backpack.; ?? Zip closure with adjustable strap; Age Range Description: Adult; Special Features: Water Bottle Umbrella Pouch; Water Resistance Level: Waterproof; Color Name: White    Water Resistance Level: Waterproof; Age Range Description: Adult; Special Features: Water Bottle Umbrella Pouch    
",B08F7YYZTJ,DIVING DEEP
NA,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A03747283069SL0C7RLDI&url=%2FThe-Backpack-Pro-Deep-Black%2Fdp%2FB08SW78ZXD%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1658611235%26smid%3DA2ZJIE4OXD710M%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26psc%3D1&qualifier=1658611235&id=7623158608377373&widgetName=sp_btf,"5,690",4.4,131,NA,NA,Manufacturer
        HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Navy Blue & Sky Blue)       ,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A04091562YU3YML0W5STP&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB08BYQZYYC%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1658611235%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26psc%3D1&qualifier=1658611235&id=7623158608377373&widgetName=sp_btf,"1,399",4.3,"6,654","   Material: Nylon, Inner Material: Polyester, Capacity: 50 Liters, Color: Grey & Navy Blue, Special Features: Back Padding, Chest Strap, Earphone Cord Support, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Shoulder Strap,    Water Resistant; 2 compartments and 6 pockets Backpack with glossy finis    Separate laptop compartment    Internal compartments with organizer pockets and internal divider for organization    Closure Type: Zipper Snap; Age Range Description: Adult    
› See more product details ",NA,NA
NA,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A09980192KXA2PDWFYC7J&url=%2FMokobara-Transit-Backpack-Laptop-Private%2Fdp%2FB09V7G6CTW%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1658611237%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26psc%3D1%26smid%3DA2ZJIE4OXD710M&qualifier=1658611237&id=2817339816939360&widgetName=sp_atf,"5,590",4.3,82,NA,NA,Manufacturer
"        Mokobara Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)       ",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A01666031UDKFT7UL670E&url=%2FMokobara-Backpack-Laptop-Pretzel-Limited%2Fdp%2FB09WVH41X9%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1658611237%26smid%3DA2ZJIE4OXD710M%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26psc%3D1%26smid%3DA2ZJIE4OXD710M&qualifier=1658611237&id=2817339816939360&widgetName=sp_atf,"4,490",4.1,74,"   Head into the office, then into the gym, and finally into the weekend without missing a beat. Crafted with Vegan leather facia and water resistant nylon fabric body.    Padded laptop compartment that fits upto 15.6” laptops. Interior organisation system with pen pockets, zipper and slip pockets. Padded shoulder straps for shoulder comfort. Expandable pocket to fit a water bottle or umbrella.    Luggage sleeve secures to any Mokobara suitcase for a smooth ride. Body blended magnetic pocket for passport, boarding pass and cellphone.    Every Mokobara comes with a complimentary storage bag.    We love our products. If anything breaks we fix or replace it for you. Your MOKOBARA comes with a 12 months warranty. Just write to us at hello@mokobara.com.To enjoy paperless warranty registration visit: mokobara.com/warranty    
",B09WVH41X9,Designed By Mokobara Lifestyle Private Limited
        American Tourister Casual Backpack       ,https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1658611237&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-3,"1,099",4.1,"42,643","   Laptop Compatibility: No, Strap Type: Adjustable, Trolley Support: No. With Rain Cover : No    Outer Material: Polyester, Color: Black    Water Resistance: Water resistant , not Waterproof    Capacity: 32 liters; Dimensions: 32.5 cms x 18 cms x 50 cms (LxWxH)    Number of Wheels: 0, Number of compartments: 3    Warranty type: Manufacturer; 1 year International warranty valid for 1 year from the original date of    Mesh pockets on both sides to accommodate your sipper or bottle and umbrella    
   Lightweight backpack made of durable double dot polyester fabric Mesh Padding on back & shoulder strap to provide comfort & better back support   Show More  ",B07CJCGM1M,Samsonite
"        Glowic Unisex's Casual Daypack for Travel, Classic, Foldable Daily Backpack(WBAG-54) (Green)       ",https://www.amazon.in/Glowic-Unisexs-Foldable-Backpack-WBAG-54/dp/B0B5N7VF4F/ref=sr_1_omk_4?crid=2M096C61O4MLT&keywords=bags&qid=1658611237&sprefix=ba%2Caps%2C283&sr=8-4,699,,,"   Closure: Zipper    Dimensions: 15.7 inchs x 11 inchs x 5.1 inchs (Height x Length x Width)    Closure: Zip; Wash Care: Spot Clean; Volume: 18 Ltrs; Laptop: Accommodates upto 15.6 inches; Pockets: 4 External    Compartments: 2; Straps: Adjustable; Waterproof: Yes; Pattern Name: Solid; Closure Type: Zipper; Special Features: Laptop Compartment; Pocket Description: Utility Pocket    Pattern Name: Solid; Closure Type: Zipper; Pocket Description: Utility Pocket; Special Features: Laptop Compartment    Outer Material: Canvas; Inner Material: Polyester; Product: Made in India    
",B0B5N7VF4F,N HUB
        Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Navy)       ,https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1658611237&smid=A1UVZJ9N7FK5G6&sprefix=ba%2Caps%2C283&sr=8-5,645,3.9,"11,189","   SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside (Upto 17 inches), with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort    COMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, menं and womenं    PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm    BACK SUPPORT: We have designed the bag keeping your comfort in mind. Shoulder has high density padding, with 3D ventilated air foam padding to prevent sweating when you use the bag & to help you lift heavy objects easily.    OTHER FEATURES: Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment (can carry laptops of size 13, 14, 15.6 & 17 inches), Reflector Logo.    
",B085MHDJ93,Amazing Bags
